Path	Width	Height
Images/Background_151	160	48
Images/Background_152	160	48
Images/Background_153	160	16
Images/Background_154	160	96
Images/Background_155	160	16
Images/Background_156	160	96
Images/Background_157	160	48
Images/Background_158	160	48
Images/Background_159	160	48
Images/Background_16	1024	540
Images/Background_160	160	16
Images/Background_161	160	16
Images/Background_162	160	16
Images/Background_163	160	16
Images/Background_164	160	16
Images/Background_165	160	96
Images/Background_166	160	16
Images/Background_167	160	96
Images/Background_168	1024	660
Images/Background_169	1024	660
Images/Background_17	1024	540
Images/Background_170	1024	660
Images/Background_171	1024	523
Images/Background_172	1024	699
Images/Background_173	1024	699
Images/Background_174	1024	584
Images/Background_175	1024	700
Images/Background_176	1024	942
Images/Background_177	1024	600
Images/Background_178	1024	600
Images/Background_179	1024	699
Images/Background_18	542	353
Images/Background_180	1024	699
Images/Background_181	1024	699
Images/Background_182	1024	699
Images/Background_183	1024	699
Images/Background_184	1024	699
Images/Background_185	160	48
Images/Background_186	160	48
Images/Background_187	160	48
Images/Background_188	160	96
Images/Background_189	160	96
Images/Background_19	606	465
Images/Background_190	160	96
Images/Background_191	160	96
Images/Background_192	160	96
Images/Background_193	160	96
Images/Background_194	160	96
Images/Background_195	160	96
Images/Background_196	160	96
Images/Background_197	160	96
Images/Background_198	160	96
Images/Background_199	160	96
Images/Background_2	128	96
Images/Background_20	1024	400
Images/Background_200	160	96
Images/Background_201	160	96
Images/Background_202	160	96
Images/Background_203	160	96
Images/Background_204	160	96
Images/Background_205	160	96
Images/Background_206	160	96
Images/Background_207	1024	400
Images/Background_208	1024	464
Images/Background_209	1024	600
Images/Background_21	1024	500
Images/Background_210	1024	600
Images/Background_211	1024	533
Images/Background_212	1024	533
Images/Background_213	1024	533
Images/Background_214	1024	424
Images/Background_215	1024	473
Images/Background_216	1024	550
Images/Background_217	1024	227
Images/Background_218	1024	464
Images/Background_219	2048	1092
Images/Background_22	1024	434
Images/Background_220	2048	1092
Images/Background_221	2048	1092
Images/Background_222	1024	533
Images/Background_223	1024	533
Images/Background_224	1024	533
Images/Background_225	1024	533
Images/Background_226	1024	533
Images/Background_227	1024	533
Images/Background_228	1024	424
Images/Background_229	1024	759
Images/Background_23	1024	434
Images/Background_230	1024	692
Images/Background_231	1024	540
Images/Background_232	1024	540
Images/Background_233	1024	540
Images/Background_234	1024	540
Images/Background_235	2048	1080
Images/Background_236	1024	540
Images/Background_237	1024	533
Images/Background_238	1024	533
Images/Background_239	1024	533
Images/Background_24	1024	434
Images/Background_240	1024	600
Images/Background_241	1024	600
Images/Background_242	1024	800
Images/Background_243	1024	550
Images/Background_244	1024	550
Images/Background_245	1024	700
Images/Background_246	1024	550
Images/Background_247	1024	550
Images/Background_248	1024	500
Images/Background_249	1024	500
Images/Background_25	1024	434
Images/Background_250	1024	1000
Images/Background_251	1024	699
Images/Background_252	1024	699
Images/Background_253	1024	699
Images/Background_254	1024	699
Images/Background_255	1024	500
Images/Background_256	1024	500
Images/Background_257	1024	700
Images/Background_258	1024	724
Images/Background_259	1024	500
Images/Background_26	1024	227
Images/Background_260	1024	1536
Images/Background_261	1024	546
Images/Background_262	1024	546
Images/Background_263	1024	630
Images/Background_264	1024	346
Images/Background_265	1024	727
Images/Background_266	1024	529
Images/Background_267	1024	529
Images/Background_268	1024	529
Images/Background_269	1024	713
Images/Background_27	1024	500
Images/Background_270	1024	435
Images/Background_271	2048	1200
Images/Background_272	2048	1200
Images/Background_273	2048	1200
Images/Background_274	1024	480
Images/Background_275	1024	600
Images/Background_276	1024	600
Images/Background_277	1024	700
Images/Background_278	1024	509
Images/Background_279	1024	509
Images/Background_28	1024	600
Images/Background_280	1024	512
Images/Background_281	2048	2048
Images/Background_282	1561	1541
Images/Background_283	1024	1140
Images/Background_284	1024	768
Images/Background_285	1024	768
Images/Background_286	1024	768
Images/Background_287	1024	512
Images/Background_288	1024	512
Images/Background_289	1024	778
Images/Background_29	1024	346
Images/Background_290	192	16
Images/Background_291	192	96
Images/Background_292	192	16
Images/Background_293	192	96
Images/Background_294	192	16
Images/Background_295	192	96
Images/Background_296	192	16
Images/Background_297	192	96
Images/Background_298	1024	600
Images/Background_299	1024	600
Images/Background_3	128	96
Images/Background_30	1024	346
Images/Background_300	1024	820
Images/Background_301	1024	640
Images/Background_302	2048	1600
Images/Background_303	2048	1200
Images/Background_304	1024	600
Images/Background_305	2048	1200
Images/Background_306	1024	600
Images/Background_307	2048	1200
Images/Background_308	1024	600
Images/Background_309	2048	1200
Images/Background_31	1024	480
Images/Background_310	1024	600
Images/Background_311	2048	1200
Images/Background_312	1024	600
Images/Background_313	2048	1200
Images/Background_314	1024	600
Images/Background_315	2048	1200
Images/Background_316	1024	600
Images/Background_317	2048	1200
Images/Background_318	1024	600
Images/Background_319	1024	778
Images/Background_32	160	96
Images/Background_320	1024	512
Images/Background_321	1024	512
Images/Background_322	1024	600
Images/Background_323	1024	533
Images/Background_324	1024	533
Images/Background_325	1024	546
Images/Background_326	2048	1092
Images/Background_327	1024	546
Images/Background_328	1024	760
Images/Background_329	1024	760
Images/Background_33	160	96
Images/Background_330	1024	760
Images/Background_331	1024	760
Images/Background_332	1024	720
Images/Background_333	1024	720
Images/Background_334	1024	720
Images/Background_335	1024	720
Images/Background_336	1024	720
Images/Background_337	2048	1400
Images/Background_338	2048	1400
Images/Background_339	1024	700
Images/Background_34	160	16
Images/Background_340	1024	720
Images/Background_341	2048	1300
Images/Background_342	1024	650
Images/Background_343	1024	650
Images/Background_35	1024	435
Images/Background_36	1024	435
Images/Background_37	1024	346
Images/Background_38	1024	346
Images/Background_39	1024	480
Images/Background_4	128	16
Images/Background_40	160	16
Images/Background_41	1024	435
Images/Background_42	1024	434
Images/Background_43	1024	371
Images/Background_44	1024	371
Images/Background_45	1024	500
Images/Background_46	1024	540
Images/Background_47	1024	540
Images/Background_48	1024	540
Images/Background_49	48	1300
Images/Background_5	128	288
Images/Background_50	1024	509
Images/Background_51	1024	509
Images/Background_52	1024	509
Images/Background_53	1024	533
Images/Background_54	1024	533
Images/Background_55	1024	533
Images/Background_56	1024	533
Images/Background_57	1024	533
Images/Background_58	1024	533
Images/Background_59	1024	722
Images/Background_6	128	48
Images/Background_60	1024	533
Images/Background_61	1024	533
Images/Background_62	160	16
Images/Background_63	160	96
Images/Background_64	160	16
Images/Background_65	160	96
Images/Background_66	160	16
Images/Background_67	160	96
Images/Background_68	160	16
Images/Background_69	160	96
Images/Background_7	1024	435
Images/Background_70	160	16
Images/Background_71	160	96
Images/Background_72	160	96
Images/Background_73	160	16
Images/Background_74	160	96
Images/Background_75	160	16
Images/Background_76	160	96
Images/Background_77	160	16
Images/Background_78	160	96
Images/Background_79	160	16
Images/Background_8	1024	435
Images/Background_80	160	96
Images/Background_81	160	96
Images/Background_82	160	96
Images/Background_83	160	16
Images/Background_84	160	96
Images/Background_85	160	16
Images/Background_86	160	96
Images/Background_87	160	96
Images/Background_88	160	16
Images/Background_89	160	96
Images/Background_9	1024	346
Images/Background_90	1024	435
Images/Background_91	1024	435
Images/Background_92	1024	600
Images/Background_93	1024	660
Images/Background_94	1024	630
Images/Background_95	1024	529
Images/Background_96	1024	529
Images/Background_97	1024	529
Images/Background_98	1024	408
Images/Background_99	1024	600
Images/BackPack_1	14	34
Images/BackPack_2	14	32
Images/BackPack_3	14	34
Images/BackPack_4	42	1120
Images/Backpack_5	14	34
Images/BackPack_6	40	1120
Images/BackPack_7	46	1120
Images/BackPack_8	40	1120
Images/BackPack_9	14	32
Images/BeetleOrb	26	68
Images/Black_Tile	16	16
Images/Bone_Eyes	140	470
Images/Bone_Laser	40	62
Images/Bubble	22	22
Images/Buff	32	32
Images/Buff_1	32	32
Images/Buff_10	32	32
Images/Buff_100	32	32
Images/Buff_101	32	32
Images/Buff_102	32	32
Images/Buff_103	32	32
Images/Buff_104	32	32
Images/Buff_105	32	32
Images/Buff_106	32	32
Images/Buff_107	32	32
Images/Buff_108	32	32
Images/Buff_109	32	32
Images/Buff_11	32	32
Images/Buff_110	32	32
Images/Buff_111	32	32
Images/Buff_112	32	32
Images/Buff_113	32	32
Images/Buff_114	32	32
Images/Buff_115	32	32
Images/Buff_116	32	32
Images/Buff_117	32	32
Images/Buff_118	32	32
Images/Buff_119	32	32
Images/Buff_12	32	32
Images/Buff_120	32	32
Images/Buff_121	32	32
Images/Buff_122	32	32
Images/Buff_123	32	32
Images/Buff_124	32	32
Images/Buff_125	32	32
Images/Buff_126	32	32
Images/Buff_127	32	32
Images/Buff_128	32	32
Images/Buff_129	32	32
Images/Buff_13	32	32
Images/Buff_130	32	32
Images/Buff_131	32	32
Images/Buff_132	32	32
Images/Buff_133	32	32
Images/Buff_134	32	32
Images/Buff_135	32	32
Images/Buff_136	32	32
Images/Buff_137	32	32
Images/Buff_138	32	32
Images/Buff_139	32	32
Images/Buff_14	32	32
Images/Buff_140	32	32
Images/Buff_141	32	32
Images/Buff_142	32	32
Images/Buff_143	32	32
Images/Buff_144	32	32
Images/Buff_145	32	32
Images/Buff_146	32	32
Images/Buff_147	32	32
Images/Buff_148	32	32
Images/Buff_149	32	32
Images/Buff_15	32	32
Images/Buff_150	32	32
Images/Buff_151	32	32
Images/Buff_152	32	32
Images/Buff_153	32	32
Images/Buff_154	32	32
Images/Buff_155	32	32
Images/Buff_156	32	32
Images/Buff_157	32	32
Images/Buff_158	32	32
Images/Buff_159	32	32
Images/Buff_16	32	32
Images/Buff_160	32	32
Images/Buff_161	32	32
Images/Buff_162	32	32
Images/Buff_163	32	32
Images/Buff_164	32	32
Images/Buff_165	32	32
Images/Buff_166	32	32
Images/Buff_167	32	32
Images/Buff_168	32	32
Images/Buff_169	32	32
Images/Buff_17	32	32
Images/Buff_170	32	32
Images/Buff_171	32	32
Images/Buff_172	32	32
Images/Buff_173	32	32
Images/Buff_174	32	32
Images/Buff_175	32	32
Images/Buff_176	32	32
Images/Buff_177	32	32
Images/Buff_178	32	32
Images/Buff_179	32	32
Images/Buff_18	32	32
Images/Buff_180	32	32
Images/Buff_181	32	32
Images/Buff_182	32	32
Images/Buff_183	32	32
Images/Buff_184	32	32
Images/Buff_185	32	32
Images/Buff_186	32	32
Images/Buff_187	32	32
Images/Buff_188	32	32
Images/Buff_189	32	32
Images/Buff_19	32	32
Images/Buff_190	32	32
Images/Buff_191	32	32
Images/Buff_192	32	32
Images/Buff_193	32	32
Images/Buff_194	32	32
Images/Buff_195	32	32
Images/Buff_196	32	32
Images/Buff_197	32	32
Images/Buff_198	32	32
Images/Buff_199	32	32
Images/Buff_2	32	32
Images/Buff_20	32	32
Images/Buff_200	32	32
Images/Buff_201	32	32
Images/Buff_202	32	32
Images/Buff_203	32	32
Images/Buff_204	32	32
Images/Buff_205	32	32
Images/Buff_206	32	32
Images/Buff_207	32	32
Images/Buff_208	32	32
Images/Buff_209	32	32
Images/Buff_21	32	32
Images/Buff_210	32	32
Images/Buff_211	32	32
Images/Buff_212	32	32
Images/Buff_213	32	32
Images/Buff_214	32	32
Images/Buff_215	32	32
Images/Buff_216	32	32
Images/Buff_217	32	32
Images/Buff_218	32	32
Images/Buff_219	32	32
Images/Buff_22	32	32
Images/Buff_220	32	32
Images/Buff_221	32	32
Images/Buff_222	32	32
Images/Buff_223	32	32
Images/Buff_224	32	32
Images/Buff_225	32	32
Images/Buff_226	32	32
Images/Buff_227	32	32
Images/Buff_228	32	32
Images/Buff_229	32	32
Images/Buff_23	32	32
Images/Buff_230	32	32
Images/Buff_231	32	32
Images/Buff_232	32	32
Images/Buff_233	32	32
Images/Buff_234	32	32
Images/Buff_235	32	32
Images/Buff_236	32	32
Images/Buff_237	32	32
Images/Buff_238	32	32
Images/Buff_239	32	32
Images/Buff_24	32	32
Images/Buff_240	32	32
Images/Buff_241	32	32
Images/Buff_242	32	32
Images/Buff_243	32	32
Images/Buff_244	32	32
Images/Buff_245	32	32
Images/Buff_246	32	32
Images/Buff_247	32	32
Images/Buff_248	32	32
Images/Buff_249	32	32
Images/Buff_25	32	32
Images/Buff_250	32	32
Images/Buff_251	32	32
Images/Buff_252	32	32
Images/Buff_253	32	32
Images/Buff_254	32	32
Images/Buff_255	32	32
Images/Buff_256	32	32
Images/Buff_257	32	32
Images/Buff_258	32	32
Images/Buff_259	32	32
Images/Buff_26	32	32
Images/Buff_260	32	32
Images/Buff_261	32	32
Images/Buff_262	32	32
Images/Buff_263	32	32
Images/Buff_264	32	32
Images/Buff_265	32	32
Images/Buff_266	32	32
Images/Buff_267	32	32
Images/Buff_268	32	32
Images/Buff_269	32	32
Images/Buff_27	32	32
Images/Buff_270	32	32
Images/Buff_271	32	32
Images/Buff_272	32	32
Images/Buff_273	32	32
Images/Buff_274	32	32
Images/Buff_275	32	32
Images/Buff_276	32	32
Images/Buff_277	32	32
Images/Buff_278	32	32
Images/Buff_279	32	32
Images/Buff_28	32	32
Images/Buff_280	32	32
Images/Buff_281	32	32
Images/Buff_282	32	32
Images/Buff_283	32	32
Images/Buff_284	32	32
Images/Buff_285	32	32
Images/Buff_286	32	32
Images/Buff_287	32	32
Images/Buff_288	32	32
Images/Buff_289	32	32
Images/Buff_29	32	32
Images/Buff_290	32	32
Images/Buff_291	32	32
Images/Buff_292	32	32
Images/Buff_293	32	32
Images/Buff_294	32	32
Images/Buff_295	32	32
Images/Buff_296	32	32
Images/Buff_297	32	32
Images/Buff_298	32	32
Images/Buff_299	32	32
Images/Buff_3	32	32
Images/Buff_30	32	32
Images/Buff_300	32	32
Images/Buff_301	32	32
Images/Buff_302	32	32
Images/Buff_303	32	32
Images/Buff_304	32	32
Images/Buff_305	32	32
Images/Buff_306	32	32
Images/Buff_307	32	32
Images/Buff_308	32	32
Images/Buff_309	32	32
Images/Buff_31	32	32
Images/Buff_310	32	32
Images/Buff_311	32	32
Images/Buff_312	32	32
Images/Buff_313	32	32
Images/Buff_314	32	32
Images/Buff_315	32	32
Images/Buff_316	32	32
Images/Buff_317	32	32
Images/Buff_318	32	32
Images/Buff_319	32	32
Images/Buff_32	32	32
Images/Buff_320	32	32
Images/Buff_321	32	32
Images/Buff_322	32	32
Images/Buff_323	32	32
Images/Buff_324	32	32
Images/Buff_325	32	32
Images/Buff_326	32	32
Images/Buff_327	32	32
Images/Buff_328	32	32
Images/Buff_329	32	32
Images/Buff_33	32	32
Images/Buff_330	32	32
Images/Buff_331	32	32
Images/Buff_332	32	32
Images/Buff_333	32	32
Images/Buff_334	32	32
Images/Buff_335	32	32
Images/Buff_336	32	32
Images/Buff_337	32	32
Images/Buff_338	32	32
Images/Buff_339	32	32
Images/Buff_34	32	32
Images/Buff_340	32	32
Images/Buff_341	32	32
Images/Buff_342	32	32
Images/Buff_343	32	32
Images/Buff_344	32	32
Images/Buff_345	32	32
Images/Buff_346	32	32
Images/Buff_347	32	32
Images/Buff_348	32	32
Images/Buff_349	32	32
Images/Buff_35	32	32
Images/Buff_350	32	32
Images/Buff_351	32	32
Images/Buff_352	32	32
Images/Buff_353	32	32
Images/Buff_354	32	32
Images/Buff_355	32	32
Images/Buff_356	32	32
Images/Buff_357	32	32
Images/Buff_358	32	32
Images/Buff_359	32	32
Images/Buff_36	32	32
Images/Buff_360	32	32
Images/Buff_361	32	32
Images/Buff_362	32	32
Images/Buff_363	32	32
Images/Buff_364	32	32
Images/Buff_365	32	32
Images/Buff_366	32	32
Images/Buff_367	32	32
Images/Buff_368	32	32
Images/Buff_369	32	32
Images/Buff_37	32	32
Images/Buff_370	32	32
Images/Buff_371	32	32
Images/Buff_372	32	32
Images/Buff_373	32	32
Images/Buff_374	32	32
Images/Buff_375	32	32
Images/Buff_376	32	32
Images/Buff_377	32	32
Images/Buff_378	32	32
Images/Buff_379	32	32
Images/Buff_38	32	32
Images/Buff_380	32	32
Images/Buff_381	32	32
Images/Buff_382	32	32
Images/Buff_383	32	32
Images/Buff_384	32	32
Images/Buff_385	32	32
Images/Buff_386	32	32
Images/Buff_387	32	32
Images/Buff_388	32	32
Images/Buff_39	32	32
Images/Buff_4	32	32
Images/Buff_40	32	32
Images/Buff_41	32	32
Images/Buff_42	32	32
Images/Buff_43	32	32
Images/Buff_44	32	32
Images/Buff_45	32	32
Images/Buff_46	32	32
Images/Buff_47	32	32
Images/Buff_48	32	32
Images/Buff_49	32	32
Images/Buff_5	32	32
Images/Buff_50	32	32
Images/Buff_51	32	32
Images/Buff_52	32	32
Images/Buff_53	32	32
Images/Buff_54	32	32
Images/Buff_55	32	32
Images/Buff_56	32	32
Images/Buff_57	32	32
Images/Buff_58	32	32
Images/Buff_59	32	32
Images/Buff_6	32	32
Images/Buff_60	32	32
Images/Buff_61	32	32
Images/Buff_62	32	32
Images/Buff_63	32	32
Images/Buff_64	32	32
Images/Buff_65	32	32
Images/Buff_66	32	32
Images/Buff_67	32	32
Images/Buff_68	32	32
Images/Buff_69	32	32
Images/Buff_7	32	32
Images/Buff_70	32	32
Images/Buff_71	32	32
Images/Buff_72	32	32
Images/Buff_73	32	32
Images/Buff_74	32	32
Images/Buff_75	32	32
Images/Buff_76	32	32
Images/Buff_77	32	32
Images/Buff_78	32	32
Images/Buff_79	32	32
Images/Buff_8	32	32
Images/Buff_80	32	32
Images/Buff_81	32	32
Images/Buff_82	32	32
Images/Buff_83	32	32
Images/Buff_84	32	32
Images/Buff_85	32	32
Images/Buff_86	32	32
Images/Buff_87	32	32
Images/Buff_88	32	32
Images/Buff_89	32	32
Images/Buff_9	32	32
Images/Buff_90	32	32
Images/Buff_91	32	32
Images/Buff_92	32	32
Images/Buff_93	32	32
Images/Buff_94	32	32
Images/Buff_95	32	32
Images/Buff_96	32	32
Images/Buff_97	32	32
Images/Buff_98	32	32
Images/Buff_99	32	32
Images/CageTop_0	106	10
Images/CageTop_1	108	10
Images/CageTop_2	108	10
Images/CageTop_3	53	10
Images/CageTop_4	53	10
Images/Chain	12	12
Images/Chain10	34	24
Images/Chain11	34	24
Images/Chain12	16	28
Images/Chain13	10	18
Images/Chain14	24	28
Images/Chain15	12	24
Images/Chain16	8	8
Images/Chain17	10	300
Images/Chain18	12	12
Images/Chain19	14	18
Images/Chain2	12	12
Images/Chain20	22	22
Images/Chain21	16	16
Images/Chain22	12	12
Images/Chain23	6	12
Images/Chain24	8	12
Images/Chain25	12	12
Images/Chain26	24	16
Images/Chain27	16	16
Images/Chain28	10	40
Images/Chain29	24	22
Images/Chain3	10	12
Images/Chain30	16	24
Images/Chain31	20	72
Images/Chain32	20	72
Images/Chain33	6	12
Images/Chain34	6	16
Images/Chain35	20	16
Images/Chain36	12	12
Images/Chain37	10	16
Images/Chain38	16	8
Images/Chain39	16	8
Images/Chain4	16	28
Images/Chain40	14	18
Images/Chain41	8	10
Images/Chain42	8	10
Images/Chain43	8	10
Images/Chain5	16	28
Images/Chain6	10	12
Images/Chain7	10	10
Images/Chain8	12	12
Images/Chain9	12	12
Images/Chains_0	10	28
Images/Chains_1	16	28
Images/Chains_10	12	12
Images/Chains_11	12	14
Images/Chains_12	12	16
Images/Chains_13	14	18
Images/Chains_14	12	12
Images/Chains_15	12	14
Images/Chains_16	10	12
Images/Chains_2	12	12
Images/Chains_3	16	30
Images/Chains_4	16	8
Images/Chains_5	16	8
Images/Chains_6	16	8
Images/Chains_7	16	8
Images/Chains_8	12	16
Images/Chains_9	14	18
Images/Chaos	38	720
Images/Chat	32	26
Images/Chat2	32	28
Images/Chat_Back	500	500
Images/ClothesStyleBack	473	133
Images/Clothes_0	30	30
Images/Clothes_1	30	30
Images/Clothes_2	30	30
Images/Clothes_3	30	30
Images/Clothes_4	30	30
Images/Clothes_5	30	30
Images/Cloud_0	256	104
Images/Cloud_1	192	64
Images/Cloud_10	182	74
Images/Cloud_11	134	56
Images/Cloud_12	88	28
Images/Cloud_13	62	22
Images/Cloud_14	214	72
Images/Cloud_15	210	82
Images/Cloud_16	204	68
Images/Cloud_17	142	56
Images/Cloud_18	530	218
Images/Cloud_19	372	132
Images/Cloud_2	168	78
Images/Cloud_20	296	116
Images/Cloud_21	226	68
Images/Cloud_22	96	70
Images/Cloud_23	84	80
Images/Cloud_24	162	72
Images/Cloud_25	164	120
Images/Cloud_26	174	112
Images/Cloud_27	124	52
Images/Cloud_28	168	184
Images/Cloud_29	78	68
Images/Cloud_3	88	52
Images/Cloud_30	174	116
Images/Cloud_31	100	108
Images/Cloud_32	102	78
Images/Cloud_33	148	54
Images/Cloud_34	76	120
Images/Cloud_35	332	62
Images/Cloud_36	168	132
Images/Cloud_37	162	176
Images/Cloud_38	166	178
Images/Cloud_39	166	150
Images/Cloud_4	302	132
Images/Cloud_40	168	180
Images/Cloud_5	322	130
Images/Cloud_6	270	142
Images/Cloud_7	300	130
Images/Cloud_8	238	72
Images/Cloud_9	178	82
Images/Coin_0	12	112
Images/Coin_1	12	128
Images/Coin_2	12	144
Images/Coin_3	14	144
Images/ColorBar	178	16
Images/ColorBlip	2	8
Images/ColorSlider	11	25
Images/Confuse	16	24
Images/CoolDown	32	32
Images/Crimson_Cactus	126	54
Images/Dest1	50	102
Images/Dest2	50	208
Images/Dest3	50	102
Images/DSTNoise	512	512
Images/DukeFishron	202	1298
Images/Dust	1000	120
Images/Evil_Cactus	126	54
Images/Extra_0	34	220
Images/Extra_1	32	220
Images/Extra_10	32	32
Images/Extra_100	40	56
Images/Extra_101	394	34
Images/Extra_102	28	28
Images/Extra_103	210	10
Images/Extra_104	264	48
Images/Extra_105	40	112
Images/Extra_106	112	1112
Images/Extra_107	112	276
Images/Extra_108	50	102
Images/Extra_109	50	102
Images/Extra_11	32	32
Images/Extra_110	50	102
Images/Extra_111	50	102
Images/Extra_112	50	102
Images/Extra_113	72	192
Images/Extra_114	32	18
Images/Extra_115	50	102
Images/Extra_116	50	102
Images/Extra_117	50	102
Images/Extra_118	50	102
Images/Extra_119	50	102
Images/Extra_12	32	32
Images/Extra_120	50	102
Images/Extra_121	50	102
Images/Extra_122	50	102
Images/Extra_123	50	102
Images/Extra_124	50	102
Images/Extra_125	50	102
Images/Extra_126	50	102
Images/Extra_127	50	102
Images/Extra_128	50	102
Images/Extra_129	150	528
Images/Extra_13	290	638
Images/Extra_130	234	18
Images/Extra_131	60	60
Images/Extra_132	154	48
Images/Extra_133	228	52
Images/Extra_134	60	20
Images/Extra_135	32	16
Images/Extra_136	28	12
Images/Extra_137	28	12
Images/Extra_138	198	102
